Source	Target
Kalchbrenner2014AConvolutionalNeural	Zheng2016ANeuralNetwork
Kalchbrenner2014AConvolutionalNeural	Er2016AttentionPoolingbasedConvolutional
Kalchbrenner2014AConvolutionalNeural	Ren2016ImprovedConvolutionalNeural
Kalchbrenner2014AConvolutionalNeural	Ribeiro2016SentibenchA
Kalchbrenner2014AConvolutionalNeural	Ren2016ATopicenhancedWord
Kalchbrenner2014AConvolutionalNeural	Ma2016ShortTextClassification
Kalchbrenner2014AConvolutionalNeural	Goldberg2016APrimerOn
Kalchbrenner2014AConvolutionalNeural	Yin2016NcfmAccurateHandwritten
Kalchbrenner2014AConvolutionalNeural	Chaturvedi2016LyapunovFilteringOf
Kalchbrenner2014AConvolutionalNeural	Gao2016ConvolutionalNeuralNetwork
Kalchbrenner2014AConvolutionalNeural	Zheng2016ABidirectionalHierarchical
Kalchbrenner2014AConvolutionalNeural	Wu2016AspectbasedOpinionSummarization
Kalchbrenner2014AConvolutionalNeural	Lan2016ThreeConvolutionalNeural
Kalchbrenner2014AConvolutionalNeural	Meng2016SkippingWordA
Kalchbrenner2014AConvolutionalNeural	Ebrahimi2016PersonalizedSemanticWord
Kalchbrenner2014AConvolutionalNeural	Tymoshenko2016LearningToRank
Kalchbrenner2014AConvolutionalNeural	Yu2016DatadrivenContextualValence
Kalchbrenner2014AConvolutionalNeural	Yang2016AnmmRankingShort
Kalchbrenner2014AConvolutionalNeural	Tan2016ANeuralNetwork
Kalchbrenner2014AConvolutionalNeural	Zhang2016RetweetPredictionWith
Kalchbrenner2014AConvolutionalNeural	Chen2016ClauseSentimentIdentification
Kalchbrenner2014AConvolutionalNeural	Ma2016ShortTextClassification
Kalchbrenner2014AConvolutionalNeural	Wu2016RecurrentNeuralNetwork
Kalchbrenner2014AConvolutionalNeural	Kim2016ConvolutionalMatrixFactorization
Kalchbrenner2014AConvolutionalNeural	Liu2016TWaveShape
Kalchbrenner2014AConvolutionalNeural	De2016RepresentationLearningFor
Kalchbrenner2014AConvolutionalNeural	Ebrahimi2016DetectingPredatoryConversations
Kalchbrenner2014AConvolutionalNeural	Li2016MiningOpinionSummarizations
Kalchbrenner2014AConvolutionalNeural	Chen2016LearningUserAnd
Kalchbrenner2014AConvolutionalNeural	Yang2016SemanticFeatureMining
Kalchbrenner2014AConvolutionalNeural	Fu2016VisualCortexInspired
Kalchbrenner2014AConvolutionalNeural	Lee2016QuoteRecommendationIn
Kalchbrenner2014AConvolutionalNeural	Li2016DeepLearningFor
Kalchbrenner2014AConvolutionalNeural	Zhang2016ExtractingDatabasesFrom
Kalchbrenner2014AConvolutionalNeural	Hoque2016ASemanticbasedTechnique
Kalchbrenner2014AConvolutionalNeural	Liu2016RepresentationLearningFor
Kalchbrenner2014AConvolutionalNeural	Niu2016Topic2VecLearningDistributed
Kalchbrenner2014AConvolutionalNeural	Fard2016FruitsAndVegetables
Kalchbrenner2014AConvolutionalNeural	Palangi2016DeepSentenceEmbedding
Kalchbrenner2014AConvolutionalNeural	Kucher2016VisualAnalysisOf
Kalchbrenner2014AConvolutionalNeural	Vuli2016BilingualDistributedWord
Kalchbrenner2014AConvolutionalNeural	Ma2016MultimodalConvolutionalNeural
Kalchbrenner2014AConvolutionalNeural	Feng2016ApplyingDeepLearning
Kalchbrenner2014AConvolutionalNeural	Wang2016ShortTextUnderstanding
Kalchbrenner2014AConvolutionalNeural	Liu2016KnowledgeRepresentationLearning
Kalchbrenner2014AConvolutionalNeural	Deriu2016SentimentAnalysisUsing
Kalchbrenner2014AConvolutionalNeural	Kai2016ApplyingConvolutionalNeural
Kalchbrenner2014AConvolutionalNeural	Kobayashi2016DynamicEntityRepresentation
Kalchbrenner2014AConvolutionalNeural	Zhao2016OnlineNewsEmotion
Kalchbrenner2014AConvolutionalNeural	Nicosia2016CrosswordPuzzleResolution
Kalchbrenner2014AConvolutionalNeural	Rui2016BowlBagOf
Kalchbrenner2014AConvolutionalNeural	Wang2016DimensionalSentimentAnalysis
Kalchbrenner2014AConvolutionalNeural	Wan2016ADeepArchitecture
Kalchbrenner2014AConvolutionalNeural	Liu2016RecurrentNeuralNetwork
Kalchbrenner2014AConvolutionalNeural	Kartsaklis2016ACompositionalDistributional
Kalchbrenner2014AConvolutionalNeural	Huang2016CharacterawareConvolutionalNeural
Kalchbrenner2014AConvolutionalNeural	Nguyen2016DeepBidirectionalLong
Kalchbrenner2014AConvolutionalNeural	FrancisLandau2016CapturingSemanticSimilarity
Kalchbrenner2014AConvolutionalNeural	Fang2016CommunitybasedQuestionAnswering
Kalchbrenner2014AConvolutionalNeural	Kim2016ExploringConvolutionalAnd
Kalchbrenner2014AConvolutionalNeural	Mou2016NaturalLanguageInference
Kalchbrenner2014AConvolutionalNeural	Lee2016SequentialShorttextClassification
Kalchbrenner2014AConvolutionalNeural	Jin2016BagofembeddingsForText
Kalchbrenner2014AConvolutionalNeural	Guan2016WeaklysupervisedDeepLearning
Kalchbrenner2014AConvolutionalNeural	Alshahrani2016AreDeepLearning
Kalchbrenner2014AConvolutionalNeural	Mou2016ConvolutionalNeuralNetworks
Kalchbrenner2014AConvolutionalNeural	Zhang2016GatedNeuralNetworks
Kalchbrenner2014AConvolutionalNeural	Cheng2016RiskPredictionWith
Kalchbrenner2014AConvolutionalNeural	Adel2016ComparingConvolutionalNeural
Kalchbrenner2014AConvolutionalNeural	Tan2016ImprovedRepresentationLearning
Kalchbrenner2014AConvolutionalNeural	Zhao2016AttentionbasedConvolutionalNeural
Kalchbrenner2014AConvolutionalNeural	Sheikh2016ImprovedNeuralBagofwords
Kalchbrenner2014AConvolutionalNeural	Che2016SentenceBoundaryDetection
Kalchbrenner2014AConvolutionalNeural	Yang2016HierarchicalAttentionNetworks
Kalchbrenner2014AConvolutionalNeural	Ma2016LearningToAnswer
Kalchbrenner2014AConvolutionalNeural	Vo2016DontCountPredict
Kalchbrenner2014AConvolutionalNeural	Limsopatham2016NormalisingMedicalConcepts
Kalchbrenner2014AConvolutionalNeural	Kumar2016AskMeAnything
Kalchbrenner2014AConvolutionalNeural	Chen2016DistractionbasedNeuralNetworks
Kalchbrenner2014AConvolutionalNeural	Allamanis2016AConvolutionalAttention
Kalchbrenner2014AConvolutionalNeural	Kim2016CharacterawareNeuralLanguage
Kalchbrenner2014AConvolutionalNeural	Bowman2016AFastUnified
Kalchbrenner2014AConvolutionalNeural	Ostendorf2016ContinuousspaceLanguageProcessing
Kalchbrenner2014AConvolutionalNeural	Wang2016TowardsBayesianDeep
Kalchbrenner2014AConvolutionalNeural	Liu2015AConvolutionalClick
Kalchbrenner2014AConvolutionalNeural	Zhao2015IntegratingWordEmbeddings
Kalchbrenner2014AConvolutionalNeural	Rios2015ConvolutionalNeuralNetworks
Kalchbrenner2014AConvolutionalNeural	Wang2015CollaborativeDeepLearning
Kalchbrenner2014AConvolutionalNeural	Severyn2015TwitterSentimentAnalysis
Kalchbrenner2014AConvolutionalNeural	Severyn2015LearningToRank
Kalchbrenner2014AConvolutionalNeural	Wang2015ImagetextCrossmodalRetrieval
Kalchbrenner2014AConvolutionalNeural	Shen2015QuestionanswerMatchingFor
Kalchbrenner2014AConvolutionalNeural	Wang2015RelationalStackedDenoising
Kalchbrenner2014AConvolutionalNeural	Xu2015WordEmbeddingComposition
Kalchbrenner2014AConvolutionalNeural	Huynh2015LearningHigherlevelFeatures
Kalchbrenner2014AConvolutionalNeural	Cao2015CombiningConvolutionalNeural
Kalchbrenner2014AConvolutionalNeural	Bitvai2015NonlinearTextRegression
Kalchbrenner2014AConvolutionalNeural	Rei2015OnlineRepresentationLearning
Kalchbrenner2014AConvolutionalNeural	LeemanMunk2015TwoModesAre
Kalchbrenner2014AConvolutionalNeural	Hermann2015TeachingMachinesTo
Kalchbrenner2014AConvolutionalNeural	Dos2015ClassifyingRelationsBy
Kalchbrenner2014AConvolutionalNeural	Tang2015SentimentspecificRepresentationLearning
Kalchbrenner2014AConvolutionalNeural	Qiu2015ConvolutionalNeuralTensor
Kalchbrenner2014AConvolutionalNeural	Yin2015MultigrancnnAnArchitecture
Kalchbrenner2014AConvolutionalNeural	Chen2015ImprovingDistributedRepresentation
Kalchbrenner2014AConvolutionalNeural	Chen2015SentenceModelingWith
Kalchbrenner2014AConvolutionalNeural	Qian2015LearningTagEmbeddings
Kalchbrenner2014AConvolutionalNeural	Johnson2015EffectiveUseOf
Kalchbrenner2014AConvolutionalNeural	Meng2015EncodingSourceLanguage
Kalchbrenner2014AConvolutionalNeural	Zhang2015LocalTranslationPrediction
Kalchbrenner2014AConvolutionalNeural	Johnson2015SemisupervisedConvolutionalNeural
Kalchbrenner2014AConvolutionalNeural	Severyn2015OnTheAutomatic
Kalchbrenner2014AConvolutionalNeural	Mat2015DependencybasedConvolutionalNeural
Kalchbrenner2014AConvolutionalNeural	Severyn2015DistributionalNeuralNetworks
Kalchbrenner2014AConvolutionalNeural	Zheng2015CharacterbasedParsingWith
Kalchbrenner2014AConvolutionalNeural	Song2015UnsupervisedSparseVector
Kalchbrenner2014AConvolutionalNeural	Yogatama2015ExtractiveSummarizationBy
Kalchbrenner2014AConvolutionalNeural	Tarasov2015DeepRecurrentNeural
Kalchbrenner2014AConvolutionalNeural	Lei2015MoldingCnnsFor
Kalchbrenner2014AConvolutionalNeural	Woodsend2015DistributedRepresentationsFor
Kalchbrenner2014AConvolutionalNeural	Krause2015IdestLearningA
Kalchbrenner2014AConvolutionalNeural	Su2015BilingualCorrespondenceRecursive
Kalchbrenner2014AConvolutionalNeural	Yin2015ConvolutionalNeuralNetwork
Kalchbrenner2014AConvolutionalNeural	Nguyen2015EventDetectionAnd
Kalchbrenner2014AConvolutionalNeural	Zhu2015LongShorttermMemory
Kalchbrenner2014AConvolutionalNeural	Wang2015PredictingPolaritiesOf
Kalchbrenner2014AConvolutionalNeural	Chong2015TdtoLanguageModeling
Kalchbrenner2014AConvolutionalNeural	Cheng2015OpendomainNameError
Kalchbrenner2014AConvolutionalNeural	Zhao2015SelfadaptiveHierarchicalSentence
Kalchbrenner2014AConvolutionalNeural	Yin2015OptimizingSentenceModeling
Kalchbrenner2014AConvolutionalNeural	Sun2015ModelingMentionContext
Kalchbrenner2014AConvolutionalNeural	Duvenaud2015ConvolutionalNetworksOn
Kalchbrenner2014AConvolutionalNeural	Le2015TheForestConvolutional
Kalchbrenner2014AConvolutionalNeural	Rothe2015AutoExtendExtending
Kalchbrenner2014AConvolutionalNeural	Chen2015AGlossComposition
Kalchbrenner2014AConvolutionalNeural	Setiawan2015StatisticalMachineTranslation
Kalchbrenner2014AConvolutionalNeural	Kiros2015SkipthoughtVectors
Kalchbrenner2014AConvolutionalNeural	Vo2015TargetdependentTwitterSentiment
Kalchbrenner2014AConvolutionalNeural	Wang2015LearningSemanticRepresentations
Kalchbrenner2014AConvolutionalNeural	Liu2015MultitimescaleLongShortterm
Kalchbrenner2014AConvolutionalNeural	Liu2015RepresentationLearningUsing
Kalchbrenner2014AConvolutionalNeural	Lee2015JointEmbeddingOf
Kalchbrenner2014AConvolutionalNeural	Su2015LearningFromReal
Kalchbrenner2014AConvolutionalNeural	Mou2015DiscriminativeNeuralSentence
Kalchbrenner2014AConvolutionalNeural	Zhang2015NeuralNetworksFor
Kalchbrenner2014AConvolutionalNeural	Li2015AMachineLearning
Kalchbrenner2014AConvolutionalNeural	He2015MultiperspectiveSentenceSimilarity
Kalchbrenner2014AConvolutionalNeural	Tang2015LearningSemanticRepresentations
Kalchbrenner2014AConvolutionalNeural	Tai2015ImprovedSemanticRepresentations
Kalchbrenner2014AConvolutionalNeural	Cheng2015SyntaxawareMultisenseWord
Kalchbrenner2014AConvolutionalNeural	Durrett2015NeuralCrfParsing
Kalchbrenner2014AConvolutionalNeural	Pham2015JointlyOptimizingWord
Kalchbrenner2014AConvolutionalNeural	Tang2015DocumentModelingWith
Kalchbrenner2014AConvolutionalNeural	Iyyer2015DeepUnorderedComposition
Kalchbrenner2014AConvolutionalNeural	Hu2014ConvolutionalNeuralNetwork
Kalchbrenner2014AConvolutionalNeural	Irsoy2014DeepRecursiveNeural
Kalchbrenner2014AConvolutionalNeural	Bachman2014LearningWithPseudoensembles
Kalchbrenner2014AConvolutionalNeural	Kim2014ConvolutionalNeuralNetworks
Kalchbrenner2014AConvolutionalNeural	Milajevs2014EvaluatingNeuralwordRepresentations
Kalchbrenner2014AConvolutionalNeural	Tran2014WordTranslationPrediction
Agirre2012Semeval2012Task6	Kenter2016SiameseCbowOptimizing
Agirre2013Sem2013Shared	Kenter2016SiameseCbowOptimizing
Agirre2014Semeval2014Task10	Kenter2016SiameseCbowOptimizing
Agirre2015Semeval2015Task2	Kenter2016SiameseCbowOptimizing
Bal2016AMediumscaleDistributed	Kenter2016SiameseCbowOptimizing
Chen2014AFastAnd	Kenter2016SiameseCbowOptimizing
Collobert2008AUnifiedArchitecture	Kenter2016SiameseCbowOptimizing
Faruqui2014RetrofittingWordVectors	Kenter2016SiameseCbowOptimizing
Gershman2015PhraseSimilarityIn	Kenter2016SiameseCbowOptimizing
Hermann2014MultilingualDistributedRepresentations	Kenter2016SiameseCbowOptimizing
Hermann2014MultilingualModelsFor	Kenter2016SiameseCbowOptimizing
Hill2016LearningDistributedRepresentations	Kenter2016SiameseCbowOptimizing
Hu2014ConvolutionalNeuralNetwork	Kenter2016SiameseCbowOptimizing
Kenter2015ShortTextSimilarity	Kenter2016SiameseCbowOptimizing
Kenter2015AdHocMonitoring	Kenter2016SiameseCbowOptimizing
Kim2014TemporalAnalysisOf	Kenter2016SiameseCbowOptimizing
Kiros2015SkipthoughtVectors	Kenter2016SiameseCbowOptimizing
Kusner2015FromWordEmbeddings	Kenter2016SiameseCbowOptimizing
Sarath2014AnAutoencoderApproach	Kenter2016SiameseCbowOptimizing
Lynum2014NtnuMeasuringSemantic	Kenter2016SiameseCbowOptimizing
Mikolov2013NoTitleAvailable	Kenter2016SiameseCbowOptimizing
Mikolov2013DistributedRepresentationsOfwords	Kenter2016SiameseCbowOptimizing
Reinanda2015MiningRankingAnd	Kenter2016SiameseCbowOptimizing
Severyn2015LearningToRank	Kenter2016SiameseCbowOptimizing
Socher2012SemanticCompositionalityThrough	Kenter2016SiameseCbowOptimizing
AlRfou2016NoTitleAvailable	Kenter2016SiameseCbowOptimizing
Voskarides2015LearningToExplain	Kenter2016SiameseCbowOptimizing
Wieting2016TowardsUniversalParaphrastic	Kenter2016SiameseCbowOptimizing
Yih2011LearningDiscriminativeProjections	Kenter2016SiameseCbowOptimizing
Yin2015ConvolutionalNeuralNetwork	Kenter2016SiameseCbowOptimizing
Yu2014DeepLearningFor	Kenter2016SiameseCbowOptimizing
Zhu2016AligningBooksAnd	Kenter2016SiameseCbowOptimizing
Zou2013BilingualWordEmbeddings	Kenter2016SiameseCbowOptimizing
Bengio2003ANeuralProbabilistic	Kim2014ConvolutionalNeuralNetworks
Collobert2011NaturalLanguageProcessing	Kim2014ConvolutionalNeuralNetworks
Duchi2011AdaptiveSubgradientMethods	Kim2014ConvolutionalNeuralNetworks
Dong2014AStatisticalParsing	Kim2014ConvolutionalNeuralNetworks
Graves2013SpeechRecognitionWith	Kim2014ConvolutionalNeuralNetworks
Hinton2012ImprovingNeuralNetworks	Kim2014ConvolutionalNeuralNetworks
Hermann2013TheRoleOf	Kim2014ConvolutionalNeuralNetworks
Hu2004MiningAndSummarizing	Kim2014ConvolutionalNeuralNetworks
Iyyer2014PoliticalIdeologyDetection	Kim2014ConvolutionalNeuralNetworks
Kalchbrenner2014AConvolutionalNeural	Kim2014ConvolutionalNeuralNetworks
Krizhevsky2012ImagenetClassificationWith	Kim2014ConvolutionalNeuralNetworks
LeCun1998GradientbasedLearningApplied	Kim2014ConvolutionalNeuralNetworks
Li2002LearningQuestionClassifiers	Kim2014ConvolutionalNeuralNetworks
Mikolov2013DistributedRepresentationsOfwords	Kim2014ConvolutionalNeuralNetworks
Nakagawa2010DependencyTreebasedSentiment	Kim2014ConvolutionalNeuralNetworks
Pang2004ASentimentalEducation	Kim2014ConvolutionalNeuralNetworks
Pang2005SeeingStarsExploiting	Kim2014ConvolutionalNeuralNetworks
Razavian2014CnnFeaturesOfftheshelf	Kim2014ConvolutionalNeuralNetworks
Shen2014LearningSemanticRepresentations	Kim2014ConvolutionalNeuralNetworks
Silva2011FromSymbolicTo	Kim2014ConvolutionalNeuralNetworks
Socher2011SemisupervisedRecursiveAutoencoders	Kim2014ConvolutionalNeuralNetworks
Socher2012SemanticCompositionalityThrough	Kim2014ConvolutionalNeuralNetworks
Socher2013RecursiveDeepModels	Kim2014ConvolutionalNeuralNetworks
Wiebe2005AnnotatingExpressionsOf	Kim2014ConvolutionalNeuralNetworks
Wang2012BaselinesAndBigrams	Kim2014ConvolutionalNeuralNetworks
Wang2013FastDropoutTraining	Kim2014ConvolutionalNeuralNetworks
Yang2014ContextawareLearningFor	Kim2014ConvolutionalNeuralNetworks
Yih2011LearningDiscriminativeProjections	Kim2014ConvolutionalNeuralNetworks
Yih2014SemanticParsingFor	Kim2014ConvolutionalNeuralNetworks
Zeiler2012AdadeltaAnAdaptive	Kim2014ConvolutionalNeuralNetworks
Kim2014ConvolutionalNeuralNetworks	Yue2017EnhancedQuestionUnderstanding
Kim2014ConvolutionalNeuralNetworks	Guzmn2017MachineTranslationEvaluation
Kim2014ConvolutionalNeuralNetworks	Fu2017CombineHownetLexicon
Kim2014ConvolutionalNeuralNetworks	He2017AnAttentionbasedHybrid
Kim2014ConvolutionalNeuralNetworks	Gui2017LearningRepresentationsFrom
Kim2014ConvolutionalNeuralNetworks	Zhang2017LongitudinalAnalysisOf
Kim2014ConvolutionalNeuralNetworks	Pasi2017EffectOfParameter
Kim2014ConvolutionalNeuralNetworks	Chen2017ImprovingSentimentAnalysis
Kim2014ConvolutionalNeuralNetworks	Kuflik2017AutomatingAFramework
Kim2014ConvolutionalNeuralNetworks	Stajner2017DomainAdaptationFor
Kim2014ConvolutionalNeuralNetworks	Wu2017ADeepLearning
Kim2014ConvolutionalNeuralNetworks	Koomsubha2017ACharacterlevelConvolutional
Kim2014ConvolutionalNeuralNetworks	Xu2017ConvolutionalNeuralNetwork
Kim2014ConvolutionalNeuralNetworks	Reyes2017AutomaticClassificationOf
Kim2014ConvolutionalNeuralNetworks	Agrawal2017ClickbaitDetectionUsing
Kim2014ConvolutionalNeuralNetworks	Wang2017DialogueActRecognition
Kim2014ConvolutionalNeuralNetworks	Wicaksono2017SingleoutputRecurrentNeural
Kim2014ConvolutionalNeuralNetworks	Ryu2017NeuralSentenceEmbedding
Kim2014ConvolutionalNeuralNetworks	Sheikh2017ModellingSemanticContext
Kim2014ConvolutionalNeuralNetworks	Sathe2017AHybridSentiment
Kim2014ConvolutionalNeuralNetworks	Kikuchi2017QualityEstimationFor
Kim2014ConvolutionalNeuralNetworks	Chen2017AutomaticMobileApplication
Kim2014ConvolutionalNeuralNetworks	Dernoncourt2017OptimizingNeuralNetwork
Kim2014ConvolutionalNeuralNetworks	Bouaziz2017ImprovingMultistreamClassification
Kim2014ConvolutionalNeuralNetworks	Oh2017MulticolumnConvolutionalNeural
Kim2014ConvolutionalNeuralNetworks	Das2017LargescaleTaxonomyCategorization
Kim2014ConvolutionalNeuralNetworks	Song2017SummarizingAnswersIn
Kim2014ConvolutionalNeuralNetworks	Zhao2017TopicawareDeepCompositional
Kim2014ConvolutionalNeuralNetworks	Vishwanath2017AddingCnnsTo
Kim2014ConvolutionalNeuralNetworks	Yuan2017IncorporatingPretrainingIn
Kim2014ConvolutionalNeuralNetworks	Zhang2017SentimentClassificationWith
Kim2014ConvolutionalNeuralNetworks	Winkler2017AutomaticClassificationOf
Kim2014ConvolutionalNeuralNetworks	Zhou2017CompositionalRecurrentNeural
Kim2014ConvolutionalNeuralNetworks	Zhining2017CombiningStatisticsbasedAnd
Kim2014ConvolutionalNeuralNetworks	Huang2017IronyDetectionWith
Kim2014ConvolutionalNeuralNetworks	Lee2017DeepLearningbasedRealtime
Kim2014ConvolutionalNeuralNetworks	Jia2017DynamicConvolutionalNeural
Kim2014ConvolutionalNeuralNetworks	Gu2017SpeechIntentionClassification
Kim2014ConvolutionalNeuralNetworks	Ye2017DependencytreeBasedConvolutional
Kim2014ConvolutionalNeuralNetworks	Jiang2017UnsupervisedEmbeddingFor
Kim2014ConvolutionalNeuralNetworks	Cohan2017ANeuralAttention
Kim2014ConvolutionalNeuralNetworks	Ding2017ANeuralNetwork
Kim2014ConvolutionalNeuralNetworks	Dernoncourt2017DeidentificationOfPatient
Kim2014ConvolutionalNeuralNetworks	Nguyen2017DeeprAConvolutional
Kim2014ConvolutionalNeuralNetworks	Er2016AttentionPoolingbasedConvolutional
Kim2014ConvolutionalNeuralNetworks	Ren2016ImprovedConvolutionalNeural
Kim2014ConvolutionalNeuralNetworks	Hu2016ApproximateGraphDistance
Kim2014ConvolutionalNeuralNetworks	Pham2016LearningSemanticRepresentations
Kim2014ConvolutionalNeuralNetworks	Ma2016ShortTextClassification
Kim2014ConvolutionalNeuralNetworks	Lai2016HowToGenerate
Kim2014ConvolutionalNeuralNetworks	Goldberg2016APrimerOn
Kim2014ConvolutionalNeuralNetworks	Gao2016ConvolutionalNeuralNetwork
Kim2014ConvolutionalNeuralNetworks	Keren2016ConvolutionalRnnAn
Kim2014ConvolutionalNeuralNetworks	Zheng2016ABidirectionalHierarchical
Kim2014ConvolutionalNeuralNetworks	Wu2016AspectbasedOpinionSummarization
Kim2014ConvolutionalNeuralNetworks	Lan2016ThreeConvolutionalNeural
Kim2014ConvolutionalNeuralNetworks	Meng2016SkippingWordA
Kim2014ConvolutionalNeuralNetworks	Tymoshenko2016LearningToRank
Kim2014ConvolutionalNeuralNetworks	Yu2016DatadrivenContextualValence
Kim2014ConvolutionalNeuralNetworks	Wang2016LinkedDocumentEmbedding
Kim2014ConvolutionalNeuralNetworks	Tan2016ANeuralNetwork
Kim2014ConvolutionalNeuralNetworks	Shetty2016ExploitingSceneContext
Kim2014ConvolutionalNeuralNetworks	Ma2016ShortTextClassification
Kim2014ConvolutionalNeuralNetworks	Wu2016RecurrentNeuralNetwork
